test model relativeRisk haplotypeLength recFrac Holdout_mTDT_01 Holdout_mTDT_05 Holdout_mTDT_001 Holdout_mTDT_005 Holdout_mTDT_minFreq10.00000_01 Holdout_mTDT_minFreq10.00000_05 Holdout_mTDT_minFreq10.00000_001 Holdout_mTDT_minFreq10.00000_005 Holdout_ScoreTDT_01 Holdout_ScoreTDT_05 Holdout_ScoreTDT_001 Holdout_ScoreTDT_005 Holdout_ScoreTDT_minFreq10.00000_01 Holdout_ScoreTDT_minFreq10.00000_05 Holdout_ScoreTDT_minFreq10.00000_001 Holdout_ScoreTDT_minFreq10.00000_005 Holdout_mTDT1T_01 Holdout_mTDT1T_05 Holdout_mTDT1T_001 Holdout_mTDT1T_005 Holdout_mTDT1T_minFreq10.00000_01 Holdout_mTDT1T_minFreq10.00000_05 Holdout_mTDT1T_minFreq10.00000_001 Holdout_mTDT1T_minFreq10.00000_005 Holdout_mTDT2G_01 Holdout_mTDT2G_05 Holdout_mTDT2G_001 Holdout_mTDT2G_005 Holdout_mTDT2G_minFreq10.00000_01 Holdout_mTDT2G_minFreq10.00000_05 Holdout_mTDT2G_minFreq10.00000_001 Holdout_mTDT2G_minFreq10.00000_005 Holdout_mTDT1_01 Holdout_mTDT1_05 Holdout_mTDT1_001 Holdout_mTDT1_005 Holdout_mTDT1_minFreq10.00000_01 Holdout_mTDT1_minFreq10.00000_05 Holdout_mTDT1_minFreq10.00000_001 Holdout_mTDT1_minFreq10.00000_005 
PowerOneLocus DomOrDom 4 8 0.0002500 0.03 0.06 0 0.01 0.04 0.07 0 0.01 0 0.08 0 0 0.01 0.13 0 0 0 0.07 0 0 0 0.06 0 0 0.06 0.08 0.01 0.05 0.05 0.08 0.01 0.04 0.01 0.07 0 0 0.01 0.07 0 0
PowerOneLocus DomOrDom 4 8 0.0003000 0.01 0.06 0.01 0.01 0.01 0.08 0.01 0.01 0.01 0.06 0 0.01 0.02 0.09 0.01 0.01 0.02 0.07 0 0.02 0.02 0.07 0 0.02 0.02 0.07 0 0.02 0.02 0.09 0 0.02 0.01 0.05 0 0.01 0.01 0.05 0 0.01
PowerOneLocus DomOrDom 4 8 0.0003500 0 0.07 0 0 0.03 0.11 0 0 0 0.04 0 0 0.02 0.11 0 0 0.02 0.05 0 0.02 0.02 0.05 0 0.02 0.02 0.09 0 0 0.01 0.1 0 0 0.03 0.07 0 0.03 0.03 0.08 0 0.03
PowerOneLocus DomOrDom 4 8 0.0004000 0.01 0.02 0 0 0 0.05 0 0 0.01 0.03 0 0.01 0 0.05 0 0 0.01 0.09 0 0.01 0.01 0.08 0 0.01 0.01 0.05 0 0 0.01 0.05 0 0 0 0.06 0 0 0 0.05 0 0
PowerOneLocus DomOrDom 4 8 0.0004500 0.02 0.09 0.01 0.02 0.03 0.11 0.01 0.03 0.02 0.06 0.02 0.02 0.03 0.13 0.02 0.02 0.03 0.04 0 0.01 0.03 0.05 0 0.01 0 0.04 0 0 0 0.04 0 0 0.03 0.04 0.01 0.02 0.04 0.05 0.01 0.02
PowerOneLocus DomOrDom 4 8 0.0005000 0.01 0.06 0 0.01 0.01 0.08 0 0.01 0.01 0.03 0 0 0.01 0.09 0 0.01 0 0.07 0 0 0 0.06 0 0 0 0.05 0 0 0 0.04 0 0 0 0.03 0 0 0 0.03 0 0
PowerOneLocus DomOrDom 4 8 0.0008000 0 0.03 0 0 0.02 0.04 0 0 0 0.02 0 0 0.01 0.04 0 0 0 0.06 0 0 0.01 0.08 0 0.01 0.03 0.05 0 0.02 0.03 0.07 0 0.02 0.01 0.06 0 0 0.01 0.09 0 0
PowerOneLocus DomOrDom 4 8 0.0016000 0.01 0.03 0 0.01 0.01 0.04 0 0.01 0.01 0.04 0 0 0.01 0.06 0 0.01 0 0.03 0 0 0.01 0.05 0 0 0 0.02 0 0 0 0.02 0 0 0.02 0.08 0 0.01 0.03 0.1 0 0.02
PowerOneLocus DomOrDom 4 8 0.0032000 0 0 0 0 0 0.02 0 0 0 0.01 0 0 0 0.03 0 0 0.02 0.06 0 0.01 0.02 0.08 0 0.01 0 0.03 0 0 0 0.04 0 0 0.02 0.07 0 0.01 0.02 0.06 0 0.01
PowerOneLocus DomOrDom 6 8 0.0000000 0.75 0.79 0.6 0.69 0.75 0.81 0.66 0.72 0.64 0.76 0.54 0.61 0.71 0.79 0.61 0.67 0.68 0.78 0.62 0.67 0.68 0.78 0.62 0.67 0.78 0.82 0.69 0.75 0.75 0.83 0.68 0.71 0.68 0.79 0.58 0.65 0.67 0.78 0.59 0.65
PowerOneLocus DomOrDom 6 8 0.0000500 0.39 0.48 0.26 0.35 0.41 0.51 0.29 0.38 0.36 0.46 0.22 0.32 0.41 0.51 0.26 0.4 0.35 0.45 0.31 0.33 0.35 0.44 0.3 0.32 0.37 0.48 0.28 0.35 0.39 0.53 0.27 0.37 0.28 0.4 0.26 0.28 0.28 0.4 0.26 0.27
PowerOneLocus DomOrDom 6 8 0.0001000 0.25 0.35 0.08 0.18 0.28 0.39 0.1 0.22 0.2 0.31 0.05 0.15 0.26 0.35 0.1 0.19 0.22 0.3 0.1 0.15 0.22 0.31 0.09 0.15 0.24 0.39 0.16 0.22 0.25 0.4 0.14 0.22 0.19 0.28 0.11 0.14 0.18 0.28 0.1 0.15
PowerOneLocus DomOrDom 6 8 0.0001500 0.15 0.19 0.08 0.14 0.15 0.25 0.08 0.14 0.14 0.18 0.05 0.13 0.14 0.24 0.06 0.13 0.09 0.14 0.05 0.07 0.09 0.14 0.05 0.07 0.09 0.16 0.05 0.08 0.11 0.17 0.04 0.09 0.08 0.15 0.04 0.06 0.08 0.14 0.04 0.06
PowerOneLocus DomOrDom 6 8 0.0002000 0.07 0.13 0.02 0.05 0.07 0.2 0.03 0.07 0.07 0.15 0.01 0.05 0.09 0.18 0.02 0.07 0.08 0.14 0.03 0.05 0.08 0.14 0.03 0.05 0.06 0.18 0.01 0.02 0.06 0.16 0.01 0.02 0.08 0.14 0.04 0.06 0.08 0.14 0.04 0.05
PowerOneLocus DomOrDom 6 8 0.0002500 0.04 0.09 0 0.02 0.04 0.14 0.01 0.03 0.02 0.08 0 0.01 0.04 0.11 0 0.02 0.02 0.04 0 0.02 0.03 0.06 0 0.02 0.06 0.13 0.02 0.04 0.05 0.14 0.02 0.05 0.02 0.04 0 0.01 0.03 0.06 0 0.02
PowerOneLocus DomOrDom 6 8 0.0003000 0.02 0.09 0 0.01 0.02 0.14 0 0.01 0.02 0.1 0 0.01 0.03 0.12 0 0.02 0.01 0.06 0.01 0.01 0.02 0.08 0.01 0.01 0.05 0.09 0 0.02 0.03 0.09 0 0.02 0.02 0.12 0.01 0.02 0.02 0.11 0.01 0.02
PowerOneLocus DomOrDom 6 8 0.0003500 0.03 0.08 0.02 0.02 0.04 0.09 0.02 0.04 0.02 0.05 0.02 0.02 0.04 0.07 0.01 0.04 0.03 0.08 0 0.01 0.03 0.08 0 0.01 0.01 0.06 0 0.01 0.01 0.07 0 0.01 0.03 0.08 0 0 0.03 0.08 0 0
PowerOneLocus DomOrDom 6 8 0.0004000 0.01 0.06 0 0 0.02 0.08 0 0.01 0.01 0.04 0 0 0.02 0.07 0 0.01 0 0.06 0 0 0 0.06 0 0 0.02 0.07 0 0.01 0.02 0.05 0 0.01 0 0.03 0 0 0.01 0.05 0 0
PowerOneLocus DomOrDom 6 8 0.0004500 0 0.05 0 0 0.02 0.08 0 0.02 0.01 0.05 0 0 0.02 0.08 0.01 0.02 0.03 0.07 0 0.01 0.03 0.07 0 0.01 0.02 0.09 0 0.01 0.02 0.09 0 0.01 0.02 0.08 0 0.02 0.03 0.11 0 0.02
PowerOneLocus DomOrDom 6 8 0.0005000 0.01 0.07 0.01 0.01 0.03 0.13 0.01 0.02 0.01 0.06 0.01 0.01 0.03 0.13 0.01 0.02 0.01 0.06 0.01 0.01 0.01 0.06 0.01 0.01 0.01 0.05 0 0 0.01 0.05 0 0 0.01 0.05 0 0 0.01 0.05 0 0
PowerOneLocus DomOrDom 6 8 0.0008000 0.01 0.04 0 0.01 0.02 0.07 0 0.01 0 0.03 0 0 0.01 0.06 0 0 0.02 0.06 0 0.01 0.02 0.06 0 0.01 0.01 0.06 0 0.01 0.02 0.05 0 0.01 0.03 0.1 0.01 0.02 0.03 0.1 0.01 0.02
PowerOneLocus DomOrDom 6 8 0.0016000 0.01 0.02 0 0 0.01 0.04 0 0.01 0.01 0.02 0 0 0.01 0.03 0 0.01 0 0.03 0 0 0 0.03 0 0 0.01 0.07 0 0.01 0.01 0.08 0 0.01 0 0.03 0 0 0 0.06 0 0
PowerOneLocus DomOrDom 6 8 0.0032000 0 0.05 0 0 0.01 0.06 0 0 0 0.05 0 0 0 0.07 0 0 0.02 0.08 0 0.02 0.03 0.08 0 0.02 0.01 0.06 0 0.01 0.01 0.07 0 0 0.01 0.09 0 0.01 0.03 0.07 0 0.01
PowerOneLocus DomOrDom 8 8 0.0000000 0.77 0.86 0.73 0.75 0.79 0.89 0.74 0.78 0.74 0.81 0.64 0.72 0.77 0.85 0.69 0.75 0.76 0.8 0.63 0.73 0.77 0.81 0.63 0.73 0.84 0.88 0.77 0.8 0.83 0.88 0.75 0.8 0.73 0.81 0.65 0.71 0.74 0.83 0.65 0.71
PowerOneLocus DomOrDom 8 8 0.0000500 0.45 0.5 0.33 0.43 0.48 0.53 0.35 0.45 0.44 0.49 0.28 0.39 0.46 0.5 0.34 0.44 0.4 0.5 0.29 0.37 0.4 0.49 0.29 0.37 0.42 0.5 0.32 0.41 0.4 0.49 0.31 0.4 0.39 0.46 0.29 0.36 0.39 0.47 0.29 0.36
PowerOneLocus DomOrDom 8 8 0.0001000 0.24 0.41 0.13 0.21 0.27 0.48 0.15 0.22 0.24 0.34 0.08 0.19 0.25 0.47 0.14 0.23 0.17 0.36 0.09 0.15 0.17 0.34 0.09 0.15 0.32 0.43 0.16 0.26 0.29 0.45 0.16 0.25 0.19 0.31 0.08 0.16 0.19 0.29 0.08 0.16
PowerOneLocus DomOrDom 8 8 0.0001500 0.13 0.21 0.09 0.12 0.15 0.26 0.1 0.13 0.11 0.19 0.06 0.1 0.15 0.25 0.08 0.14 0.11 0.19 0.06 0.09 0.11 0.17 0.06 0.09 0.13 0.23 0.08 0.11 0.14 0.23 0.08 0.11 0.1 0.2 0.03 0.07 0.09 0.19 0.03 0.07
PowerOneLocus DomOrDom 8 8 0.0002000 0.08 0.18 0.03 0.06 0.11 0.18 0.03 0.08 0.06 0.17 0.02 0.04 0.12 0.18 0.03 0.07 0.06 0.14 0.03 0.06 0.06 0.15 0.03 0.06 0.05 0.17 0.01 0.03 0.08 0.17 0.01 0.06 0.07 0.14 0.03 0.06 0.07 0.13 0.03 0.06
PowerOneLocus DomOrDom 8 8 0.0002500 0.05 0.12 0 0.03 0.07 0.19 0 0.04 0.03 0.1 0.01 0.02 0.05 0.18 0.02 0.03 0.03 0.07 0 0.02 0.03 0.09 0 0.01 0.04 0.11 0.01 0.03 0.06 0.12 0.01 0.03 0.05 0.12 0 0.03 0.05 0.11 0 0.02
PowerOneLocus DomOrDom 8 8 0.0003000 0.05 0.1 0 0.03 0.07 0.1 0.01 0.03 0.04 0.1 0 0.03 0.07 0.12 0 0.04 0.03 0.13 0 0.02 0.04 0.15 0 0.03 0.04 0.11 0 0.03 0.03 0.13 0 0.01 0.01 0.06 0 0.01 0.01 0.07 0 0.01
PowerOneLocus DomOrDom 8 8 0.0003500 0.04 0.1 0.02 0.03 0.06 0.13 0.02 0.04 0.04 0.09 0.01 0.02 0.05 0.14 0.02 0.03 0.03 0.1 0 0.03 0.03 0.1 0 0.03 0.07 0.13 0.02 0.06 0.07 0.14 0.01 0.05 0.03 0.08 0.01 0.03 0.03 0.1 0.01 0.03
PowerOneLocus DomOrDom 8 8 0.0004000 0.01 0.06 0.01 0.01 0.03 0.07 0.01 0.02 0.01 0.05 0.01 0.01 0.03 0.09 0.01 0.02 0.02 0.05 0.01 0.02 0.02 0.07 0.01 0.02 0.01 0.06 0 0 0 0.07 0 0 0.02 0.04 0.01 0.01 0.02 0.06 0.01 0.01
PowerOneLocus DomOrDom 8 8 0.0004500 0.02 0.09 0 0.01 0.02 0.12 0 0.02 0.01 0.09 0 0.01 0.03 0.12 0 0.01 0.01 0.09 0 0.01 0.01 0.08 0 0.01 0.01 0.06 0.01 0.01 0.02 0.06 0.02 0.02 0.03 0.15 0 0.02 0.02 0.14 0 0.02
PowerOneLocus DomOrDom 8 8 0.0005000 0.02 0.1 0 0.02 0.06 0.12 0 0.04 0.04 0.08 0 0.02 0.07 0.1 0 0.05 0.01 0.05 0 0 0.01 0.05 0 0 0.02 0.06 0 0.02 0.02 0.06 0 0.01 0 0.05 0 0 0 0.06 0 0
PowerOneLocus DomOrDom 8 8 0.0008000 0.02 0.07 0.01 0.02 0.02 0.09 0 0.02 0.03 0.07 0 0.02 0.03 0.06 0 0.01 0.03 0.09 0 0.01 0.03 0.1 0.01 0.02 0.01 0.07 0 0 0.02 0.06 0 0 0.02 0.07 0 0.01 0.02 0.09 0 0.01
PowerOneLocus DomOrDom 8 8 0.0016000 0.03 0.03 0 0.02 0.02 0.05 0 0.01 0.02 0.03 0 0.01 0.01 0.05 0 0.01 0.01 0.05 0 0 0.01 0.05 0 0 0 0.06 0 0 0.01 0.07 0 0 0.03 0.07 0.01 0.01 0.03 0.06 0.01 0.02
PowerOneLocus DomOrDom 8 8 0.0032000 0 0.02 0 0 0.01 0.05 0 0 0 0 0 0 0 0.04 0 0 0 0.04 0 0 0 0.04 0 0 0 0.06 0 0 0 0.06 0 0 0.01 0.05 0 0 0.01 0.05 0 0
PowerOneLocus DomOrDom 10 8 0.0000000 0.82 0.84 0.76 0.79 0.82 0.83 0.76 0.79 0.78 0.84 0.66 0.76 0.79 0.83 0.73 0.79 0.74 0.83 0.64 0.72 0.73 0.84 0.64 0.71 0.84 0.89 0.74 0.82 0.84 0.89 0.74 0.82 0.8 0.87 0.66 0.76 0.79 0.87 0.67 0.75
PowerOneLocus DomOrDom 10 8 0.0000500 0.46 0.59 0.29 0.4 0.5 0.58 0.31 0.42 0.42 0.56 0.27 0.32 0.45 0.61 0.29 0.38 0.38 0.51 0.31 0.34 0.38 0.51 0.31 0.34 0.4 0.53 0.32 0.37 0.39 0.51 0.3 0.37 0.34 0.48 0.27 0.31 0.33 0.49 0.27 0.3
PowerOneLocus DomOrDom 10 8 0.0001000 0.29 0.43 0.17 0.27 0.33 0.5 0.19 0.26 0.3 0.41 0.15 0.25 0.3 0.46 0.19 0.27 0.23 0.35 0.11 0.17 0.23 0.34 0.1 0.18 0.29 0.45 0.18 0.23 0.31 0.45 0.2 0.26 0.26 0.36 0.12 0.18 0.27 0.36 0.12 0.2
PowerOneLocus DomOrDom 10 8 0.0001500 0.13 0.24 0.05 0.09 0.14 0.28 0.05 0.1 0.11 0.24 0.04 0.07 0.14 0.27 0.06 0.09 0.14 0.24 0.04 0.1 0.14 0.25 0.04 0.1 0.11 0.22 0.06 0.08 0.12 0.21 0.06 0.08 0.13 0.23 0.03 0.1 0.13 0.23 0.03 0.09
PowerOneLocus DomOrDom 10 8 0.0002000 0.08 0.12 0.03 0.07 0.09 0.17 0.05 0.09 0.07 0.13 0.03 0.07 0.08 0.15 0.04 0.07 0.08 0.19 0.03 0.06 0.09 0.18 0.03 0.07 0.04 0.16 0.02 0.04 0.06 0.16 0.01 0.04 0.06 0.13 0.02 0.05 0.06 0.13 0.02 0.05
PowerOneLocus DomOrDom 10 8 0.0002500 0.04 0.09 0.01 0.03 0.05 0.12 0.01 0.04 0.03 0.05 0.01 0.01 0.04 0.13 0.01 0.02 0.01 0.09 0 0.01 0.01 0.07 0 0 0.04 0.13 0.01 0.03 0.06 0.11 0.01 0.02 0.01 0.1 0 0.01 0.01 0.08 0 0
PowerOneLocus DomOrDom 10 8 0.0003000 0.02 0.09 0.01 0.01 0.03 0.1 0.01 0.02 0.02 0.07 0.01 0.02 0.05 0.1 0.01 0.02 0.05 0.09 0.01 0.03 0.05 0.09 0.01 0.04 0.04 0.1 0.01 0.02 0.02 0.08 0.01 0.02 0.03 0.11 0.01 0.02 0.03 0.11 0.01 0.02
PowerOneLocus DomOrDom 10 8 0.0003500 0.02 0.14 0.01 0.02 0.06 0.12 0.02 0.04 0.03 0.11 0.01 0.02 0.05 0.13 0.01 0.04 0.03 0.09 0 0.02 0.02 0.09 0.01 0.02 0.01 0.06 0 0.01 0.01 0.06 0.01 0.01 0.03 0.07 0 0.03 0.03 0.08 0.01 0.03
PowerOneLocus DomOrDom 10 8 0.0004000 0.02 0.06 0.01 0.02 0.02 0.1 0.01 0.02 0.03 0.06 0.01 0.01 0.02 0.12 0.01 0.01 0.06 0.12 0.02 0.04 0.07 0.13 0.03 0.06 0 0.08 0 0 0 0.09 0 0 0.04 0.06 0.01 0.03 0.04 0.06 0.01 0.04
PowerOneLocus DomOrDom 10 8 0.0004500 0 0.04 0 0 0 0.06 0 0 0 0.03 0 0 0.01 0.06 0 0 0.01 0.06 0 0.01 0.01 0.06 0 0.01 0.01 0.07 0 0 0.01 0.07 0 0 0 0.04 0 0 0 0.04 0 0
PowerOneLocus DomOrDom 10 8 0.0005000 0.02 0.08 0.01 0.01 0.04 0.09 0.01 0.01 0.02 0.08 0.01 0.01 0.03 0.09 0.01 0.02 0.01 0.05 0 0.01 0.03 0.08 0 0.01 0.01 0.06 0 0 0.01 0.05 0 0 0 0.03 0 0 0.02 0.06 0 0
PowerOneLocus DomOrDom 10 8 0.0008000 0.01 0.05 0.01 0.01 0.01 0.07 0.01 0.01 0.01 0.05 0 0.01 0.01 0.09 0 0.01 0.01 0.09 0.01 0.01 0.01 0.1 0.01 0.01 0 0.05 0 0 0.01 0.07 0 0 0 0.05 0 0 0 0.04 0 0
PowerOneLocus DomOrDom 10 8 0.0016000 0.01 0.06 0.01 0.01 0.02 0.06 0.01 0.01 0.01 0.04 0 0.01 0.01 0.07 0 0.01 0 0.02 0 0 0 0.02 0 0 0.01 0.08 0 0 0 0.07 0 0 0.02 0.05 0 0.02 0.02 0.05 0.01 0.02
PowerOneLocus DomOrDom 10 8 0.0032000 0 0.01 0 0 0 0.06 0 0 0 0.01 0 0 0 0.05 0 0 0.01 0.05 0 0 0.01 0.05 0 0 0 0.05 0 0 0 0.05 0 0 0.02 0.05 0 0 0.02 0.06 0 0
PowerOneLocus RecOrRec 2 8 0.0000000 0.37 0.44 0.26 0.34 0.39 0.5 0.31 0.36 0.32 0.39 0.24 0.26 0.36 0.43 0.25 0.32 0.34 0.44 0.23 0.32 0.36 0.45 0.23 0.31 0.43 0.48 0.35 0.41 0.44 0.48 0.37 0.41 0.37 0.47 0.27 0.36 0.38 0.47 0.27 0.35
PowerOneLocus RecOrRec 2 8 0.0000500 0.11 0.19 0.04 0.08 0.11 0.27 0.05 0.08 0.1 0.18 0.02 0.05 0.11 0.22 0.04 0.09 0.14 0.25 0.07 0.14 0.14 0.25 0.07 0.14 0.11 0.19 0.08 0.08 0.1 0.18 0.07 0.07 0.13 0.23 0.07 0.13 0.13 0.22 0.07 0.13
PowerOneLocus RecOrRec 2 8 0.0001000 0.07 0.12 0.02 0.05 0.08 0.16 0.03 0.07 0.05 0.12 0.02 0.05 0.08 0.17 0.02 0.07 0.07 0.16 0.04 0.05 0.07 0.17 0.04 0.05 0.03 0.11 0.02 0.02 0.04 0.1 0.02 0.04 0.04 0.07 0.03 0.03 0.04 0.07 0.03 0.03
PowerOneLocus RecOrRec 2 8 0.0001500 0.05 0.1 0.01 0.03 0.06 0.14 0.01 0.04 0.05 0.09 0 0.03 0.05 0.13 0.01 0.05 0.03 0.07 0.01 0.01 0.03 0.08 0.01 0.01 0.01 0.11 0.01 0.01 0.01 0.13 0.01 0.01 0.02 0.07 0.01 0.01 0.02 0.07 0.01 0.01
PowerOneLocus RecOrRec 2 8 0.0002000 0.02 0.05 0 0.01 0.03 0.11 0.01 0.01 0.03 0.08 0 0.01 0.04 0.1 0.01 0.01 0.02 0.07 0 0.02 0.02 0.07 0 0.02 0.01 0.06 0 0 0.02 0.07 0.01 0.01 0 0.03 0 0 0 0.02 0 0
PowerOneLocus RecOrRec 2 8 0.0002500 0 0.01 0 0 0 0.07 0 0 0 0.01 0 0 0 0.06 0 0 0.01 0.06 0 0.01 0.01 0.06 0 0.01 0.02 0.07 0 0.02 0.02 0.03 0 0.01 0.03 0.04 0.01 0.02 0.03 0.04 0.01 0.02
PowerOneLocus RecOrRec 2 8 0.0003000 0.02 0.03 0.01 0.02 0.02 0.06 0.01 0.01 0.02 0.03 0 0.02 0.02 0.06 0.01 0.01 0.01 0.05 0 0.01 0.01 0.04 0 0.01 0.01 0.02 0 0 0 0.03 0 0 0 0.03 0 0 0.01 0.04 0 0.01
PowerOneLocus RecOrRec 2 8 0.0003500 0.02 0.03 0 0.01 0.02 0.04 0 0.02 0.02 0.03 0 0.01 0.02 0.05 0 0.02 0.01 0.04 0 0.01 0.01 0.04 0 0.01 0.01 0.04 0 0 0.01 0.04 0 0 0 0.05 0 0 0 0.06 0 0
PowerOneLocus RecOrRec 2 8 0.0004000 0 0.02 0 0 0 0.03 0 0 0 0.03 0 0 0 0.05 0 0 0 0.02 0 0 0.01 0.04 0 0.01 0 0.02 0 0 0 0.02 0 0 0 0.02 0 0 0 0.05 0 0
PowerOneLocus RecOrRec 2 8 0.0004500 0.01 0.04 0 0 0.01 0.05 0 0.01 0 0.02 0 0 0.01 0.05 0 0 0.01 0.06 0 0 0.01 0.04 0 0 0.02 0.06 0 0.01 0.02 0.05 0 0 0.01 0.05 0 0 0.01 0.04 0 0
PowerOneLocus RecOrRec 2 8 0.0005000 0 0.03 0 0 0 0.04 0 0 0 0.02 0 0 0 0.03 0 0 0.01 0.04 0 0.01 0.01 0.05 0 0.01 0 0.05 0 0 0 0.05 0 0 0.01 0.03 0 0.01 0.01 0.04 0 0.01
PowerOneLocus RecOrRec 2 8 0.0008000 0 0.05 0 0 0.01 0.06 0 0.01 0 0.01 0 0 0 0.03 0 0 0.01 0.05 0 0.01 0 0.05 0 0 0.02 0.06 0 0 0.03 0.05 0 0.02 0.01 0.03 0 0.01 0 0.03 0 0
PowerOneLocus RecOrRec 2 8 0.0016000 0.01 0.07 0 0.01 0.02 0.09 0 0.01 0 0.03 0 0 0.01 0.07 0 0 0 0.03 0 0 0 0.02 0 0 0.01 0.08 0 0.01 0.01 0.07 0 0.01 0.02 0.06 0 0 0.03 0.08 0 0.01
PowerOneLocus RecOrRec 2 8 0.0032000 0 0.01 0 0 0 0.03 0 0 0 0.01 0 0 0 0.06 0 0 0.01 0.04 0 0 0.01 0.04 0 0 0.01 0.06 0 0 0.01 0.06 0 0 0 0.02 0 0 0 0.05 0 0
PowerOneLocus RecOrRec 4 8 0.0000000 0.54 0.63 0.47 0.52 0.6 0.69 0.48 0.56 0.5 0.62 0.4 0.45 0.54 0.68 0.43 0.5 0.54 0.65 0.42 0.51 0.53 0.64 0.42 0.51 0.63 0.7 0.49 0.61 0.62 0.7 0.51 0.61 0.52 0.65 0.39 0.5 0.52 0.65 0.39 0.5
PowerOneLocus RecOrRec 4 8 0.0000500 0.21 0.34 0.16 0.2 0.24 0.36 0.16 0.2 0.2 0.31 0.13 0.17 0.25 0.32 0.14 0.21 0.25 0.35 0.15 0.21 0.25 0.35 0.15 0.21 0.27 0.4 0.12 0.24 0.27 0.4 0.14 0.25 0.24 0.32 0.14 0.2 0.24 0.32 0.14 0.2
PowerOneLocus RecOrRec 4 8 0.0001000 0.14 0.18 0.06 0.12 0.16 0.24 0.06 0.13 0.13 0.16 0.07 0.09 0.16 0.25 0.06 0.14 0.12 0.22 0.06 0.09 0.13 0.23 0.06 0.1 0.13 0.24 0.06 0.11 0.13 0.25 0.06 0.1 0.13 0.24 0.07 0.11 0.13 0.23 0.07 0.11
PowerOneLocus RecOrRec 4 8 0.0001500 0.08 0.14 0.02 0.06 0.09 0.15 0.02 0.08 0.08 0.12 0.02 0.06 0.09 0.15 0.02 0.07 0.06 0.13 0.01 0.04 0.06 0.14 0.01 0.03 0.05 0.11 0.02 0.02 0.05 0.11 0.03 0.04 0.05 0.14 0.01 0.03 0.06 0.15 0.02 0.04
PowerOneLocus RecOrRec 4 8 0.0002000 0.05 0.12 0 0.03 0.08 0.16 0 0.04 0.04 0.11 0 0.01 0.06 0.12 0 0.03 0.05 0.11 0 0.03 0.05 0.12 0 0.03 0.08 0.17 0.01 0.05 0.08 0.17 0.01 0.03 0.03 0.1 0.01 0.03 0.04 0.11 0.01 0.03
PowerOneLocus RecOrRec 4 8 0.0002500 0.03 0.07 0.01 0.03 0.04 0.13 0.01 0.03 0.03 0.07 0 0.02 0.04 0.16 0.01 0.03 0.05 0.08 0.01 0.03 0.05 0.07 0.01 0.03 0.03 0.05 0 0 0.03 0.06 0 0 0.04 0.1 0.02 0.03 0.05 0.08 0.02 0.03
PowerOneLocus RecOrRec 4 8 0.0003000 0.01 0.06 0.01 0.01 0.01 0.07 0.01 0.01 0.01 0.05 0.01 0.01 0.01 0.07 0.01 0.01 0.02 0.08 0.01 0.02 0.02 0.07 0.01 0.01 0.02 0.06 0.02 0.02 0.02 0.07 0.02 0.02 0.02 0.08 0.01 0.02 0.02 0.07 0.01 0.01
PowerOneLocus RecOrRec 4 8 0.0003500 0.01 0.08 0 0 0.02 0.1 0 0.02 0 0.06 0 0 0.02 0.08 0 0 0.02 0.06 0 0.01 0.02 0.06 0 0.01 0.02 0.07 0 0.01 0.02 0.08 0 0.02 0.02 0.07 0 0.01 0.02 0.09 0 0.01
PowerOneLocus RecOrRec 4 8 0.0004000 0.01 0.04 0 0 0.01 0.06 0 0.01 0 0.03 0 0 0 0.07 0 0 0 0.03 0 0 0.01 0.05 0 0 0.01 0.05 0 0 0.01 0.03 0 0 0 0.03 0 0 0 0.06 0 0
PowerOneLocus RecOrRec 4 8 0.0004500 0.01 0.11 0 0.01 0.01 0.12 0 0.01 0 0.1 0 0 0.01 0.11 0 0 0.02 0.08 0.01 0.02 0.03 0.09 0.01 0.02 0.02 0.05 0 0.01 0.01 0.06 0 0.01 0 0.04 0 0 0 0.05 0 0
PowerOneLocus RecOrRec 4 8 0.0005000 0.03 0.05 0 0 0.02 0.08 0.01 0.02 0.02 0.06 0 0 0.04 0.09 0.01 0.01 0.02 0.06 0.01 0.01 0.02 0.08 0.01 0.01 0.02 0.05 0 0.01 0.02 0.06 0 0 0.01 0.06 0 0 0.02 0.07 0 0
PowerOneLocus RecOrRec 4 8 0.0008000 0.01 0.03 0.01 0.01 0.01 0.04 0.01 0.01 0.01 0.03 0 0 0.01 0.07 0 0.01 0.01 0.04 0.01 0.01 0.01 0.04 0.01 0.01 0.01 0.05 0 0.01 0.03 0.04 0 0.01 0.01 0.04 0 0.01 0.01 0.05 0 0.01
PowerOneLocus RecOrRec 4 8 0.0016000 0.02 0.06 0 0 0.03 0.07 0 0 0 0.06 0 0 0.02 0.06 0 0 0 0.03 0 0 0 0.01 0 0 0.01 0.07 0 0.01 0.02 0.07 0 0 0.02 0.07 0 0 0.02 0.06 0 0.01
PowerOneLocus RecOrRec 4 8 0.0032000 0 0.05 0 0 0.02 0.04 0 0.01 0.01 0.04 0 0.01 0.03 0.04 0 0.01 0.01 0.06 0 0 0 0.05 0 0 0 0.02 0 0 0 0.01 0 0 0.01 0.05 0 0 0 0.05 0 0
PowerOneLocus RecOrRec 6 8 0.0000000 0.76 0.84 0.71 0.75 0.77 0.84 0.72 0.76 0.74 0.78 0.64 0.71 0.76 0.82 0.68 0.74 0.72 0.78 0.64 0.71 0.72 0.78 0.63 0.7 0.8 0.86 0.69 0.78 0.8 0.87 0.7 0.78 0.76 0.79 0.67 0.75 0.76 0.79 0.67 0.73
